                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.68412,                0.86337,                 1.4262,                0.39522,                0.52706,                0.49301,                0.39011,                0.82244,                 1.6731,                 1.6156,              0.0038896,              0.0038896,              0.0038896
                    153,                0.66959,                0.83353,                 1.4193,                 0.3804,                0.51195,                0.49377,                0.39142,                0.82521,                 1.6832,                 1.6148,              0.0038643,              0.0038643,              0.0038643
                    154,                0.67627,                0.84026,                 1.4244,                0.37919,                0.51651,                0.49429,                0.39222,                0.82602,                 1.6896,                  1.617,               0.003839,               0.003839,               0.003839
                    155,                0.67095,                0.82662,                 1.4171,                 0.4068,                0.48571,                0.49169,                0.39063,                 0.8231,                 1.6754,                 1.6126,              0.0038136,              0.0038136,              0.0038136
                    156,                0.66967,                0.83505,                 1.4173,                0.39836,                0.47238,                0.49554,                0.39261,                0.82538,                 1.6918,                  1.619,              0.0037883,              0.0037883,              0.0037883
                    157,                0.67194,                0.83393,                 1.4221,                0.79604,                0.41084,                0.49385,                0.39172,                0.82583,                 1.7153,                 1.6176,               0.003763,               0.003763,               0.003763
                    158,                0.66461,                0.83486,                 1.4174,                0.40012,                0.51725,                0.50819,                 0.4046,                0.82633,                 1.7208,                 1.6174,              0.0037376,              0.0037376,              0.0037376
                    159,                0.66108,                0.81299,                 1.4105,                0.37963,                0.50555,                0.49195,                0.38979,                0.82742,                 1.7354,                 1.6194,              0.0037123,              0.0037123,              0.0037123
                    160,                 0.6638,                0.83506,                 1.4115,                0.42387,                0.51318,                0.49171,                0.39031,                0.82888,                 1.7496,                 1.6204,               0.003687,               0.003687,               0.003687
                    161,                0.66037,                0.82237,                 1.4091,                0.42457,                0.51419,                0.49975,                0.39644,                0.82767,                 1.7566,                 1.6166,              0.0036616,              0.0036616,              0.0036616
                    162,                0.65903,                0.81482,                 1.4106,                0.42874,                0.51449,                0.50148,                0.39786,                0.82666,                  1.745,                 1.6174,              0.0036363,              0.0036363,              0.0036363
                    163,                0.65218,                0.80023,                 1.4036,                 0.4309,                0.51631,                0.50305,                0.40051,                0.82834,                 1.7661,                 1.6182,              0.0036109,              0.0036109,              0.0036109
                    164,                0.65534,                 0.8045,                 1.4054,                0.44074,                0.51984,                0.50239,                0.39761,                0.82657,                 1.7753,                 1.6168,              0.0035856,              0.0035856,              0.0035856
                    165,                0.65764,                0.80604,                 1.4028,                0.60488,                0.50351,                0.49803,                0.39556,                0.82574,                 1.7729,                 1.6165,              0.0035603,              0.0035603,              0.0035603
                    166,                0.65377,                0.81457,                 1.4041,                0.43879,                0.51612,                0.50116,                0.40035,                0.82928,                 1.7794,                 1.6206,              0.0035349,              0.0035349,              0.0035349
                    167,                0.64986,                0.80427,                 1.4046,                0.43146,                0.51331,                  0.502,                0.40057,                0.82995,                 1.7879,                 1.6235,              0.0035096,              0.0035096,              0.0035096
                    168,                0.65569,                 0.8033,                 1.4042,                0.44346,                0.52339,                0.51668,                0.41265,                0.82948,                 1.7865,                 1.6245,              0.0034843,              0.0034843,              0.0034843
                    169,                0.66373,                0.79743,                 1.4119,                0.45468,                0.53037,                 0.5204,                0.41399,                0.82946,                 1.7825,                 1.6243,              0.0034589,              0.0034589,              0.0034589
                    170,                0.64505,                0.78912,                 1.3977,                 0.4307,                  0.525,                0.51314,                0.40773,                0.82908,                 1.7794,                 1.6236,              0.0034336,              0.0034336,              0.0034336
                    171,                0.64083,                0.79094,                 1.3931,                0.59804,                0.52711,                0.51267,                0.40718,                0.82819,                 1.7825,                 1.6227,              0.0034083,              0.0034083,              0.0034083
                    172,                0.63912,                0.79367,                 1.3906,                0.60185,                0.52666,                0.51272,                0.40719,                0.82556,                 1.7778,                 1.6209,              0.0033829,              0.0033829,              0.0033829
                    173,                0.63983,                0.76879,                 1.3928,                0.42599,                0.51849,                0.49875,                0.39678,                0.82664,                 1.7803,                 1.6236,              0.0033576,              0.0033576,              0.0033576
                    174,                0.63167,                0.78556,                 1.3877,                 0.5936,                  0.516,                 0.4987,                0.39821,                0.82775,                 1.7832,                  1.626,              0.0033323,              0.0033323,              0.0033323
                    175,                0.63974,                0.78162,                 1.3915,                0.59352,                0.51779,                0.49546,                0.39525,                0.82899,                 1.7963,                 1.6278,              0.0033069,              0.0033069,              0.0033069
                    176,                0.63695,                0.77229,                  1.388,                0.59279,                0.51568,                0.49235,                0.39325,                0.83026,                 1.7984,                 1.6302,              0.0032816,              0.0032816,              0.0032816
                    177,                0.63347,                0.76971,                  1.388,                0.62546,                0.49704,                0.49422,                0.39379,                0.82891,                  1.791,                 1.6293,              0.0032562,              0.0032562,              0.0032562
                    178,                0.63718,                0.77586,                 1.3924,                0.62209,                0.49785,                0.49373,                0.39366,                0.82938,                 1.7918,                 1.6305,              0.0032309,              0.0032309,              0.0032309
                    179,                0.63673,                0.78951,                 1.3915,                  0.613,                0.50609,                0.49455,                0.39484,                0.82835,                 1.7916,                 1.6298,              0.0032056,              0.0032056,              0.0032056
                    180,                0.63443,                0.76869,                   1.39,                0.60968,                 0.5082,                0.49768,                0.39666,                0.82725,                 1.7935,                 1.6294,              0.0031802,              0.0031802,              0.0031802
                    181,                 0.6353,                0.77782,                 1.3919,                0.42862,                0.51378,                 0.4942,                0.39436,                 0.8265,                 1.7923,                 1.6288,              0.0031549,              0.0031549,              0.0031549
                    182,                0.62594,                0.75081,                 1.3804,                0.43015,                0.51293,                0.49392,                0.39557,                0.82612,                 1.7968,                 1.6284,              0.0031296,              0.0031296,              0.0031296
                    183,                0.62869,                0.76071,                 1.3834,                0.43358,                0.51207,                0.49532,                  0.395,                0.82519,                  1.797,                 1.6269,              0.0031042,              0.0031042,              0.0031042
                    184,                 0.6231,                0.75476,                 1.3806,                0.43132,                0.51125,                0.49574,                 0.3967,                 0.8242,                 1.7831,                 1.6266,              0.0030789,              0.0030789,              0.0030789
                    185,                0.62098,                0.76024,                 1.3821,                0.43375,                0.51137,                 0.4953,                0.39601,                0.82525,                 1.7879,                  1.629,              0.0030536,              0.0030536,              0.0030536
                    186,                0.62684,                0.76086,                 1.3842,                0.77198,                0.46986,                0.49475,                0.39575,                0.82605,                 1.7896,                 1.6297,              0.0030282,              0.0030282,              0.0030282
                    187,                0.61809,                0.75116,                 1.3791,                0.78469,                0.45747,                0.49511,                0.39548,                0.82581,                 1.7972,                 1.6299,              0.0030029,              0.0030029,              0.0030029
                    188,                0.61757,                0.74857,                 1.3732,                0.78375,                0.45516,                0.49471,                0.39461,                 0.8256,                 1.7995,                 1.6303,              0.0029776,              0.0029776,              0.0029776
                    189,                0.61229,                0.73808,                 1.3746,                0.77064,                0.46947,                0.49428,                 0.3937,                0.82645,                 1.7978,                 1.6311,              0.0029522,              0.0029522,              0.0029522
                    190,                0.60758,                0.72801,                 1.3659,                0.78708,                0.45318,                0.49409,                0.39466,                0.82727,                 1.7952,                 1.6334,              0.0029269,              0.0029269,              0.0029269
                    191,                0.60567,                 0.7222,                 1.3674,                0.77302,                0.46381,                0.49165,                0.39307,                0.82776,                 1.7871,                 1.6352,              0.0029015,              0.0029015,              0.0029015
                    192,                 0.6064,                0.73197,                 1.3686,                0.78627,                0.45224,                0.49202,                0.39177,                0.82721,                 1.7886,                 1.6354,              0.0028762,              0.0028762,              0.0028762
                    193,                0.60454,                0.72975,                 1.3649,                0.78363,                0.46131,                0.49617,                0.39531,                0.82737,                 1.7899,                 1.6371,              0.0028509,              0.0028509,              0.0028509
                    194,                0.59978,                0.72808,                 1.3614,                0.78229,                0.46125,                0.49546,                 0.3942,                0.82528,                 1.7846,                 1.6347,              0.0028255,              0.0028255,              0.0028255
                    195,                0.60772,                0.72829,                 1.3678,                0.78714,                 0.4528,                0.49643,                0.39504,                0.82425,                 1.7865,                 1.6347,              0.0028002,              0.0028002,              0.0028002
